scaffold	start	end	Fst_AUR_ARI	Fst_BIF_ARI	Fst_CAL_ARI	Fst_CLV_ARI	Fst_FLE_ARI	Fst_LON_ARI	Fst_AUR_BIF	Fst_AUR_CAL	Fst_AUR_CLV	Fst_AUR_FLE	Fst_LON_AUR	Fst_ARI_AUS	Fst_AUR_AUS	Fst_BIF_AUS	Fst_CAL_AUS	Fst_CLV_AUS	Fst_FLE_AUS	Fst_LON_AUS	Fst_CAL_BIF	Fst_CLV_BIF	Fst_FLE_BIF	Fst_LON_BIF	Fst_CAL_FLE	Fst_LON_CAL	Fst_CAL_CLV	Fst_FLE_CLV	Fst_LON_CLV	Fst_LON_FLE	Fst_PUN_ARI	Fst_PUN_AUR	Fst_PUN_AUS	Fst_PUN_BIF	Fst_PUN_CAL	Fst_PUN_CLV	Fst_PUN_FLE	Fst_PUN_LON	dxy_AUR_ARI	dxy_BIF_ARI	dxy_CAL_ARI	dxy_CLV_ARI	dxy_FLE_ARI	dxy_LON_ARI	dxy_AUR_BIF	dxy_AUR_CAL	dxy_AUR_CLV	dxy_AUR_FLE	dxy_LON_AUR	dxy_ARI_AUS	dxy_AUR_AUS	dxy_BIF_AUS	dxy_CAL_AUS	dxy_CLV_AUS	dxy_FLE_AUS	dxy_LON_AUS	dxy_CAL_BIF	dxy_CLV_BIF	dxy_FLE_BIF	dxy_LON_BIF	dxy_CAL_FLE	dxy_LON_CAL	dxy_CAL_CLV	dxy_FLE_CLV	dxy_LON_CLV	dxy_LON_FLE	dxy_PUN_ARI	dxy_PUN_AUR	dxy_PUN_AUS	dxy_PUN_BIF	dxy_PUN_CAL	dxy_PUN_CLV	dxy_PUN_FLE	dxy_PUN_LON	pi_ARI	pi_AUR	pi_AUS	pi_BIF	pi_CAL	pi_CLV	pi_FLE	pi_LON	pi_PUN	fst_Prin1	dxy_Prin1	pi_Prin1	gene_count_per_window	cm/mb	tree_concordance
LG8	13000001	13500000	0.6343	0.6392	0.5761	0.8064	0.5889	0.6079	0.6291	0.239	0.8053	0.635	0.2814	0.5837	0.2662	0.6012	0.1156	0.7702	0.574	0.1345	0.5909	0.745	0.6424	0.6129	0.5741	0.0942	0.7692	0.8133	0.7916	0.5998	0.6232	0.3219	0.0591	0.6322	0.1816	0.799	0.6177	0.2033	0.010991251	0.013987858	0.010910014	0.017635017	0.009182543	0.010992383	0.01448918	0.005218953	0.017850948	0.011077232	0.005286569	0.010938674	0.0054117	0.014589114	0.004603297	0.017728846	0.010843425	0.004479321	0.014522887	0.017445702	0.014394613	0.01464675	0.010979684	0.004263963	0.017754225	0.017439643	0.017811798	0.010977527	0.010967496	0.005385349	0.003605917	0.014607891	0.004725785	0.017752191	0.010869834	0.004599319	0.002695857	0.002832918	0.003578232	0.00431534	0.00381934	0.002025511	0.002563013	0.003336479	0.00286397	4.72529404	-0.427040664	-1.911133798	78	1.430519416	0.9876434
LG8	13500001	14000000	0.5408	0.6138	0.5295	0.7877	0.5179	0.5351	0.5763	0.2329	0.7608	0.4955	0.2132	0.5737	0.269	0.6085	0.176	0.7804	0.5224	0.1658	0.5672	0.7299	0.5895	0.5767	0.4826	0.1005	0.7492	0.7694	0.7557	0.4908	0.5945	0.289	0.0539	0.6232	0.1992	0.7881	0.5436	0.1943	0.009983178	0.01374323	0.010032995	0.017491261	0.008761021	0.009971837	0.01385955	0.005876091	0.017552231	0.0096183	0.005556051	0.009889554	0.005603292	0.0142771	0.004791799	0.01766079	0.009499546	0.00460418	0.013929975	0.017949279	0.013970648	0.014045729	0.009611111	0.004623647	0.017632407	0.01750074	0.017636902	0.009652806	0.009866053	0.00556632	0.003165319	0.014228201	0.004754045	0.017620983	0.009525627	0.004621291	0.002765328	0.003713258	0.002997272	0.004509874	0.003904676	0.002196344	0.003263811	0.003757957	0.002715006	2.71865017	-1.576439168	-1.537980323	71	2.763142257	0.9917242
LG8	14000001	14500000	0.6079	0.6494	0.5573	0.8322	0.5753	0.6289	0.6296	0.2246	0.8196	0.5639	0.3006	0.6279	0.2649	0.6523	0.1704	0.8284	0.5853	0.2469	0.5882	0.7615	0.6316	0.6466	0.5126	0.1121	0.7795	0.8178	0.8327	0.5865	0.6768	0.3323	0.0645	0.6867	0.2386	0.8607	0.6385	0.3399	0.010408953	0.015086841	0.010761441	0.019230783	0.00934703	0.010590807	0.014797526	0.005242901	0.018822865	0.009538363	0.00493038	0.010445536	0.004472566	0.014987519	0.004448678	0.018675068	0.009556787	0.00412198	0.014904257	0.019577101	0.014705075	0.014976389	0.009897928	0.004056428	0.018911102	0.018930634	0.01881063	0.009758072	0.010475174	0.004456644	0.002393458	0.014997625	0.004499795	0.018714522	0.00960268	0.004278358	0.002600825	0.002903675	0.002476353	0.00447179	0.003977993	0.001704824	0.002796796	0.002609918	0.001756532	6.421473858	-0.693504745	-2.364999489	80	2.062152124	0.9934494
LG8	14500001	15000000	0.6648	0.6795	0.5222	0.8407	0.636	0.5466	0.6399	0.2621	0.8167	0.6246	0.2945	0.5364	0.3318	0.5603	0.1506	0.7376	0.4917	0.1522	0.5489	0.7537	0.6547	0.5615	0.474	0.0637	0.7351	0.8273	0.7453	0.497	0.6216	0.4247	0.1252	0.6253	0.2242	0.7901	0.5815	0.2422	0.009602142	0.014021656	0.00947802	0.016542481	0.008386754	0.009848429	0.013635326	0.005775725	0.016382846	0.008839506	0.00595443	0.009826242	0.006512098	0.014027871	0.00591455	0.016327116	0.00908814	0.005878313	0.013785201	0.016659205	0.013520173	0.01405065	0.008723241	0.005086503	0.016250813	0.016193733	0.016495696	0.009093379	0.009913655	0.006516606	0.004702524	0.014190853	0.005884361	0.016508495	0.00928548	0.005979407	0.002008927	0.002454452	0.004376465	0.004170276	0.004664643	0.001818952	0.00220342	0.004495708	0.003016833	4.65982058	-1.816130889	-1.799940846	71	1.588614706	0.9867898
LG8	15000001	15500000	0.635	0.7037	0.5722	0.8572	0.6056	0.5717	0.6627	0.2165	0.8291	0.5853	0.2375	0.6097	0.2887	0.6519	0.1802	0.8055	0.5581	0.2057	0.6206	0.7902	0.6805	0.618	0.5161	0.0779	0.7954	0.8469	0.7907	0.5161	0.6422	0.3358	0.0494	0.6758	0.2216	0.8283	0.595	0.241	0.010935192	0.015536643	0.010674646	0.017590683	0.0088185	0.010907379	0.015178544	0.005321822	0.017036085	0.009727458	0.005650252	0.011088319	0.005699829	0.015481678	0.005231283	0.016976528	0.009759085	0.005602444	0.015054322	0.017294658	0.014675988	0.01519574	0.009476129	0.004734659	0.016899559	0.016922003	0.017004705	0.009652796	0.011084918	0.00577302	0.003436632	0.015467083	0.005259853	0.016997288	0.009836853	0.005576343	0.002289053	0.003098562	0.003402619	0.003876622	0.004074231	0.001377006	0.002465408	0.004198033	0.002854336	5.872124026	-0.437690151	-2.0804333	58	1.011968155	0.9918342
LG8	15500001	16000000	0.6627	0.6912	0.5703	0.8284	0.5998	0.598	0.6887	0.2746	0.8343	0.6062	0.3379	0.5802	0.3259	0.6344	0.1059	0.7754	0.5233	0.1293	0.6183	0.7904	0.6649	0.6421	0.5081	0.0805	0.7732	0.817	0.7907	0.5414	0.6251	0.4112	0.072	0.669	0.1848	0.8055	0.5711	0.1917	0.010685449	0.01463814	0.010846583	0.017554146	0.009504058	0.010855853	0.014325504	0.005362763	0.017402157	0.009543337	0.005656972	0.010751203	0.00573322	0.014619769	0.004725994	0.017434259	0.009772813	0.004626828	0.014568078	0.018004378	0.014002027	0.014656385	0.009746045	0.004442005	0.01737543	0.017419302	0.017485589	0.009846652	0.010762402	0.006024116	0.003774279	0.014671898	0.004939512	0.017424915	0.009718339	0.00465265	0.002450272	0.002365435	0.003685282	0.003491986	0.00409618	0.001686282	0.002725157	0.003580836	0.0028924	5.404702789	-0.845174774	-2.17759661	67	1.346482687	0.9890735
LG8	16000001	16500000	0.6246	0.5925	0.4563	0.7465	0.5737	0.5495	0.5362	0.193	0.7655	0.4984	0.2764	0.5564	0.2972	0.5085	0.1111	0.7172	0.4467	0.1511	0.4463	0.6598	0.5353	0.5015	0.3567	0.068	0.6514	0.7304	0.714	0.4423	0.5523	0.3025	0.0741	0.5103	0.1033	0.709	0.4351	0.1723	0.010667055	0.015144468	0.010232312	0.016349372	0.010128956	0.01048078	0.013229796	0.005867432	0.017767315	0.008362362	0.005602263	0.010430535	0.005648903	0.013626397	0.005578085	0.017347811	0.008689112	0.004964381	0.01389967	0.018037052	0.013975942	0.01376617	0.008814056	0.005315041	0.01722967	0.017264095	0.017532492	0.008762991	0.010251952	0.00570721	0.0042412	0.013635151	0.005463367	0.017114884	0.008411942	0.005146031	0.002514289	0.002518865	0.00366292	0.005755211	0.005342698	0.00269362	0.003185185	0.003716932	0.003700697	-0.162174927	-1.504349498	-0.963788756	66	3.585086437	0.9867759
LG8	16500001	17000000	0.6246	0.6668	0.5345	0.8089	0.571	0.5828	0.6986	0.2931	0.8417	0.6383	0.3585	0.5122	0.2966	0.6113	0.0953	0.7581	0.511	0.1486	0.6253	0.7844	0.6816	0.6577	0.5389	0.0995	0.7775	0.825	0.8024	0.5898	0.548	0.3346	0.0605	0.6406	0.1614	0.7863	0.5429	0.2165	0.009294227	0.013659202	0.009624187	0.017723036	0.008443714	0.009844215	0.013517186	0.004866969	0.01753026	0.008790324	0.004875907	0.009573334	0.005195999	0.013836001	0.004442848	0.017587623	0.009021985	0.004453266	0.013781315	0.018085993	0.013543847	0.013821918	0.009119109	0.003893713	0.017573852	0.017505583	0.017651599	0.009248898	0.009482884	0.005016063	0.003906702	0.013835878	0.004613022	0.017509366	0.008818553	0.004610933	0.002696623	0.001972579	0.00380464	0.003369359	0.003613689	0.001831455	0.002258206	0.002890372	0.003155413	4.847973009	-2.395381727	-2.404638203	67	2.065832248	0.9937833
LG8	17000001	17500000	0.5902	0.7082	0.5112	0.8338	0.5875	0.6372	0.6997	0.1614	0.8272	0.4966	0.3564	0.5678	0.2363	0.6621	0.1471	0.7979	0.4824	0.3123	0.6068	0.8334	0.7194	0.6819	0.4117	0.1874	0.767	0.8546	0.844	0.5803	0.5783	0.2762	0.0967	0.6501	0.1537	0.7946	0.5061	0.2726	0.008074633	0.011553625	0.00860918	0.015259045	0.007294344	0.009064561	0.011299348	0.004084055	0.014865387	0.005899107	0.004495704	0.00851653	0.004033558	0.011503711	0.004407509	0.015448933	0.006377775	0.004660012	0.011483659	0.015564633	0.011054754	0.010816559	0.006377875	0.00433393	0.015523845	0.01483225	0.015433862	0.007003875	0.008942726	0.004439597	0.003446438	0.011596399	0.004558826	0.015532628	0.006893216	0.00438589	0.002268002	0.002412799	0.002856637	0.002346502	0.003911758	0.001245436	0.001889282	0.002197901	0.002872217	5.822797928	-6.243615465	-3.087812235	88	2.84288847	0.9804779
LG8	17500001	18000000	0.5629	0.6772	0.5432	0.81	0.5799	0.5668	0.6677	0.1656	0.8081	0.6206	0.1992	0.5687	0.2057	0.681	0.1593	0.8086	0.6235	0.1865	0.6623	0.7949	0.7182	0.6769	0.6061	0.0843	0.8036	0.8452	0.8122	0.6247	0.5784	0.2215	0.0494	0.6927	0.1737	0.8146	0.6339	0.1979	0.008815382	0.012320088	0.008843954	0.016127779	0.007385565	0.008894476	0.012234608	0.003951102	0.016110407	0.008537006	0.00392588	0.008899044	0.004028455	0.012423036	0.003863934	0.01615662	0.008603377	0.003801656	0.012185634	0.016263557	0.011959177	0.012176644	0.008534992	0.00333663	0.016063945	0.015873793	0.016113741	0.008562825	0.008936206	0.004024237	0.002835347	0.012452099	0.003860786	0.016119212	0.008651571	0.003779868	0.002670571	0.002775951	0.002666073	0.002874152	0.003060086	0.001761405	0.001751037	0.002731559	0.002494511	5.480981596	-4.919955066	-2.844550609	68	1.818700377	0.9861093
LG8	18000001	18500000	0.6267	0.6449	0.5832	0.8334	0.6331	0.6415	0.6261	0.2216	0.8237	0.59	0.2953	0.5345	0.233	0.5738	0.0928	0.7609	0.506	0.1583	0.5995	0.7618	0.655	0.6388	0.5509	0.15	0.7971	0.8505	0.8304	0.6039	0.5809	0.2939	0.0705	0.6042	0.174	0.7895	0.5557	0.248	0.009153535	0.012993991	0.009325592	0.016822914	0.008063628	0.009549413	0.01323759	0.004462942	0.016718636	0.008069442	0.004454327	0.009367821	0.005028707	0.013465933	0.004239258	0.016873647	0.008202793	0.004299043	0.013362494	0.016853972	0.012911634	0.013603274	0.008184073	0.003816035	0.016715299	0.016544798	0.016800089	0.008133279	0.009404008	0.005047878	0.004017841	0.013411706	0.00445371	0.016768921	0.008203674	0.004569366	0.002185135	0.00252261	0.003858719	0.004036891	0.003256873	0.001531228	0.001931724	0.002425143	0.00316682	4.878725211	-3.513407456	-2.540936932	69	3.047420531	0.9924476
LG8	18500001	19000000	0.5898	0.6329	0.454	0.7438	0.5394	0.542	0.6535	0.2787	0.7589	0.5686	0.3768	0.4741	0.2906	0.5629	0.12	0.6724	0.4484	0.1596	0.5526	0.7231	0.6338	0.6156	0.4261	0.1285	0.6618	0.7408	0.7271	0.5116	0.5028	0.3001	0.0335	0.5774	0.1485	0.687	0.4705	0.1743	0.011665859	0.014996162	0.011775518	0.018110913	0.010651165	0.011930213	0.015094041	0.007796511	0.017883479	0.010911051	0.007635629	0.011889959	0.007666428	0.015584824	0.007356093	0.018476945	0.011279365	0.006681329	0.015662105	0.018181988	0.014947067	0.015691137	0.011003463	0.006574001	0.018301178	0.018153102	0.018464273	0.010993457	0.012056358	0.007308638	0.005692988	0.015384593	0.007432058	0.0185308	0.011201464	0.006490682	0.003568987	0.003056232	0.005611211	0.003987469	0.006187476	0.003029699	0.00353606	0.004214144	0.005072316	1.509207487	2.474119989	-0.111431743	52	3.013340296	0.9902352
LG8	19000001	19500000	0.4965	0.6239	0.4022	0.7261	0.5026	0.3973	0.6004	0.2274	0.7129	0.464	0.2398	0.4085	0.2796	0.5415	0.1193	0.6577	0.3944	0.079	0.5187	0.742	0.6133	0.5242	0.3777	0.0643	0.6559	0.725	0.6518	0.3776	0.4004	0.276	0.0308	0.5427	0.1265	0.6543	0.3962	0.074	0.011220789	0.014398746	0.010898295	0.016367209	0.01078222	0.011143099	0.014535525	0.008106036	0.016676146	0.010648927	0.00847045	0.010965914	0.008680337	0.014619246	0.007486596	0.016751968	0.01071308	0.007125253	0.014205189	0.016454259	0.014418163	0.014624154	0.010670176	0.007156313	0.016630412	0.016517079	0.016838463	0.010843545	0.010870675	0.008765616	0.006198406	0.014796893	0.007704785	0.016758647	0.010912105	0.007153863	0.003995587	0.004528749	0.005791877	0.003779795	0.006338088	0.002880881	0.00401292	0.006558328	0.00589935	-1.994517548	1.368211474	0.819207737	41	NA	0.974646
LG8	19500001	20000000	0.412	0.4672	0.3439	0.6265	0.4361	0.4072	0.3365	0.1278	0.6063	0.3597	0.1493	0.3197	0.1977	0.3598	0.0974	0.5525	0.3081	0.1058	0.3255	0.6016	0.4134	0.3719	0.3024	0.055	0.5622	0.6429	0.6196	0.3575	0.3761	0.2111	0.0582	0.3722	0.0991	0.5913	0.3515	0.1049	0.01483677	0.015180004	0.014336759	0.017243104	0.014271875	0.014716041	0.012184802	0.01027852	0.017691323	0.012963108	0.009475679	0.013846449	0.011759533	0.014528391	0.01096646	0.018178101	0.013796702	0.009990518	0.013386932	0.017261218	0.012778429	0.012863247	0.013054366	0.009113845	0.017847158	0.017960623	0.017760062	0.013064153	0.014284276	0.011063036	0.009591815	0.013567138	0.010106389	0.018032044	0.013526392	0.009103038	0.006425634	0.007452184	0.009351769	0.006442066	0.009356605	0.003870608	0.006034752	0.007380076	0.007818146	-7.522662429	5.676028675	4.491314129	27	NA	0.9208609
LG9	1	500000	0.7219	0.7211	0.6343	0.8129	0.5913	0.628	0.7838	0.4148	0.8681	0.6878	0.4228	0.6309	0.4255	0.7261	0.1788	0.81	0.5856	0.1951	0.7248	0.809	0.7229	0.7167	0.5905	0.1323	0.817	0.8209	0.8081	0.5862	0.6617	0.472	0.1401	0.7481	0.2157	0.8294	0.6202	0.2218	0.009136539	0.013222779	0.009001763	0.015459353	0.007627571	0.009217045	0.013370883	0.003775491	0.015426771	0.007678754	0.004019888	0.009063733	0.00405832	0.013560607	0.003194775	0.015321364	0.007712037	0.00341545	0.01344332	0.015563321	0.012780877	0.01359611	0.007653585	0.002980713	0.015275897	0.015179855	0.015422462	0.007874756	0.009059913	0.003956859	0.002698728	0.013550658	0.003090059	0.015333911	0.007702803	0.003249144	0.002242709	0.001037966	0.002287549	0.002552343	0.002243858	0.001745432	0.002033227	0.002405276	0.001832935	9.238533155	-5.022670463	-3.63283041	82	0.562046319	0.9908559
LG9	500001	1000000	0.646	0.7046	0.58	0.8298	0.6062	0.5973	0.7142	0.318	0.8458	0.655	0.3602	0.5995	0.3318	0.6932	0.1622	0.8142	0.6073	0.1927	0.6781	0.7927	0.7148	0.6924	0.5868	0.1331	0.8084	0.846	0.8215	0.6045	0.64	0.3811	0.0967	0.7205	0.2077	0.8431	0.6516	0.2384	0.007817178	0.012941982	0.007850552	0.014474585	0.006941052	0.007722238	0.012371544	0.003655626	0.014157315	0.007119939	0.003746678	0.007754758	0.003537271	0.012583512	0.003109828	0.014006232	0.007197566	0.003086521	0.012617118	0.014815293	0.012358468	0.012593085	0.00723155	0.002950976	0.014221769	0.01406425	0.014139409	0.007057212	0.007804781	0.003462405	0.002235788	0.012611987	0.003041147	0.014039663	0.00724416	0.002991618	0.002039732	0.001680864	0.002083643	0.002878741	0.002471062	0.001219033	0.001618192	0.002140223	0.001632775	7.831766004	-6.89200433	-3.781060971	67	1.070127505	0.9813123
LG9	1000001	1500000	0.6415	0.7129	0.5563	0.8338	0.5884	0.5813	0.6918	0.2211	0.8082	0.5691	0.234	0.6228	0.3383	0.6868	0.2094	0.8015	0.5382	0.1728	0.6313	0.7709	0.6823	0.6542	0.4687	0.0953	0.7564	0.8064	0.7766	0.4945	0.6373	0.3572	0.0665	0.7007	0.2179	0.8166	0.5513	0.1825	0.010890842	0.016549073	0.010806218	0.017877754	0.009608176	0.010715095	0.016556725	0.005442631	0.017351182	0.00996095	0.005168445	0.010654789	0.005601319	0.016499838	0.005355977	0.017846874	0.009357584	0.004633443	0.016345198	0.018041262	0.016502639	0.01651533	0.009572855	0.004820286	0.017792156	0.018055354	0.017755873	0.009457525	0.010426202	0.005494334	0.003089719	0.016330355	0.005193279	0.017827494	0.009132554	0.004473734	0.002336465	0.002864696	0.00289166	0.00379369	0.004319099	0.001517086	0.003047113	0.003786387	0.002553043	5.589557195	0.213812991	-2.136674939	72	1.382273953	0.980882
LG9	1500001	2000000	0.5781	0.6812	0.5624	0.8201	0.6188	0.605	0.6231	0.177	0.7765	0.5168	0.2259	0.5982	0.2187	0.6511	0.145	0.7901	0.5311	0.171	0.6178	0.7656	0.6772	0.6468	0.4983	0.0792	0.7694	0.826	0.7973	0.5416	0.6055	0.2209	0.0635	0.6567	0.1454	0.7956	0.541	0.1717	0.010866725	0.015415933	0.010691165	0.018854666	0.009540129	0.010744525	0.01509764	0.005382157	0.018977165	0.008979852	0.005343157	0.010616359	0.005240757	0.015260942	0.004672051	0.018763149	0.00855089	0.004412722	0.01522065	0.019352596	0.014797158	0.015232788	0.008809955	0.004150742	0.018862025	0.018604197	0.018902605	0.008740145	0.010673835	0.005210279	0.003508712	0.015289764	0.004625699	0.018763328	0.008667421	0.004368524	0.002549966	0.00377804	0.003148597	0.003874803	0.003965107	0.001969522	0.002352952	0.003213481	0.003068571	4.097223033	-0.551481806	-1.92084393	77	0.957716545	0.9902452
LG9	2000001	2500000	0.5617	0.6781	0.5061	0.7977	0.5956	0.5331	0.5941	0.1894	0.7476	0.5295	0.2278	0.5284	0.2961	0.5993	0.1749	0.7368	0.5141	0.2175	0.5677	0.7433	0.6734	0.5754	0.4714	0.0859	0.7193	0.8	0.7277	0.4997	0.5793	0.3698	0.1014	0.6428	0.2571	0.7665	0.5679	0.308	0.010768293	0.014931472	0.010585853	0.016806594	0.009085505	0.010898287	0.014259672	0.00646514	0.016813743	0.009703633	0.006700102	0.010304122	0.00732444	0.014735006	0.006410819	0.01670496	0.009635148	0.006739751	0.014606128	0.016775195	0.014713969	0.014477326	0.00952589	0.005678437	0.016800642	0.016559044	0.016816286	0.009759186	0.010075478	0.007451719	0.004439666	0.014791975	0.00667673	0.016738252	0.009599177	0.007170859	0.002548216	0.004022855	0.004132244	0.004013817	0.005001585	0.00199645	0.002503218	0.004706951	0.00317877	3.984726247	-0.140090998	-1.231430843	74	0.141726348	0.9814783
LG9	2500001	3000000	0.6189	0.6082	0.5361	0.8078	0.5615	0.5893	0.6176	0.1812	0.8331	0.606	0.275	0.5784	0.2849	0.5984	0.1177	0.8031	0.5583	0.2004	0.5656	0.7289	0.6119	0.5964	0.5151	0.0808	0.784	0.8264	0.8156	0.5747	0.6305	0.3305	0.1337	0.6313	0.1775	0.8325	0.6151	0.2616	0.009268307	0.01396594	0.009098419	0.017876318	0.008117878	0.009300361	0.013426871	0.003751859	0.017678209	0.008203596	0.003926229	0.009189961	0.004094621	0.013497718	0.00365526	0.01769099	0.008175213	0.003785489	0.013444851	0.018255033	0.013571279	0.013486697	0.008077168	0.003384084	0.017720651	0.017686538	0.017738742	0.008284476	0.009341732	0.003875379	0.002934227	0.013492381	0.003638459	0.017699065	0.008247929	0.003714285	0.002627968	0.002082939	0.002613127	0.004765616	0.003295857	0.001828866	0.002237049	0.002549519	0.001924438	4.907178912	-3.544149075	-2.603405149	79	1.039960475	0.9917948
LG9	3000001	3500000	0.6655	0.6756	0.6261	0.8336	0.6262	0.6434	0.671	0.3027	0.8475	0.5731	0.3429	0.6129	0.2986	0.643	0.1698	0.8073	0.5092	0.1732	0.648	0.7752	0.6555	0.6596	0.5245	0.0922	0.8263	0.8374	0.8322	0.5443	0.6288	0.3319	0.0809	0.6565	0.1848	0.8205	0.5322	0.1805	0.010019262	0.01469986	0.010014165	0.017407743	0.009375696	0.010077499	0.013955718	0.004252834	0.017137998	0.007549384	0.004393369	0.010074951	0.00442654	0.014229265	0.003806158	0.017227431	0.007607702	0.003684032	0.014118296	0.017872828	0.013708661	0.014143072	0.007523496	0.003021881	0.017174228	0.017166954	0.017259716	0.007548367	0.009985748	0.004446392	0.003131078	0.014197782	0.003699424	0.017218269	0.00759798	0.003503445	0.002327759	0.002066167	0.002828145	0.003892263	0.002667284	0.00156866	0.002361902	0.002428461	0.002536774	6.121579354	-3.101762651	-2.890703596	83	0.227112387	0.9909715
LG9	3500001	4000000	0.5276	0.7134	0.5356	0.7996	0.5365	0.5645	0.6802	0.1789	0.7867	0.4834	0.2025	0.5462	0.2087	0.7009	0.1155	0.7899	0.5088	0.1395	0.6879	0.823	0.7152	0.7079	0.4864	0.0653	0.7808	0.8014	0.7985	0.5232	0.5476	0.211	0.0892	0.706	0.1664	0.7936	0.5104	0.1878	0.009261208	0.01427974	0.009509453	0.018444657	0.008856068	0.009574121	0.013434801	0.004572383	0.018283036	0.008203963	0.004479869	0.009409914	0.004599949	0.013980642	0.003843066	0.018388196	0.008385295	0.003747154	0.013871038	0.018773836	0.014007582	0.013835775	0.008223181	0.003439136	0.018189554	0.018184943	0.01827092	0.008407677	0.009302096	0.004556779	0.003387581	0.013927242	0.004162033	0.018306326	0.008262989	0.004037327	0.002942169	0.003288506	0.002910856	0.002342476	0.00327795	0.002125803	0.002787139	0.002829104	0.002802453	4.085091347	-2.677734041	-2.365969832	81	2.110518756	0.9929729
LG9	4000001	4500000	0.5498	0.6494	0.4794	0.7902	0.5067	0.5392	0.6302	0.2123	0.7899	0.4678	0.2472	0.5225	0.2694	0.6248	0.1279	0.7762	0.4476	0.1837	0.5859	0.7918	0.6129	0.6296	0.3927	0.0578	0.7544	0.7843	0.7887	0.4462	0.5347	0.2867	0.0763	0.6375	0.1651	0.7866	0.4621	0.213	0.009024521	0.012618203	0.009151422	0.015959663	0.008592319	0.009185168	0.011594821	0.004868046	0.0155194	0.007422183	0.004643932	0.008951507	0.004946577	0.012311103	0.00451016	0.015672377	0.007737931	0.004356729	0.012344389	0.016320665	0.01200953	0.012256029	0.007787279	0.003915658	0.015562542	0.0154451	0.015604705	0.007586947	0.008829373	0.004888473	0.003388273	0.012281175	0.004651314	0.01562616	0.007692521	0.004403859	0.002871843	0.002905559	0.003068933	0.003272273	0.00402179	0.001740786	0.003162738	0.003046553	0.00278731	2.49993383	-4.794730043	-2.14598245	82	0.282890457	0.9929838
LG9	4500001	5000000	0.6696	0.6983	0.5954	0.8461	0.6044	0.6218	0.6599	0.2807	0.8222	0.5009	0.3076	0.6329	0.3451	0.6475	0.1722	0.7993	0.4417	0.2107	0.608	0.7661	0.6306	0.6254	0.3788	0.0571	0.7739	0.7931	0.7897	0.4015	0.6742	0.4058	0.0858	0.6744	0.2092	0.8261	0.4834	0.2581	0.010507651	0.015236689	0.010692945	0.01827052	0.009619237	0.010795904	0.014882652	0.005602841	0.018177586	0.008266773	0.005614721	0.010416423	0.005634227	0.015139415	0.004743933	0.018251834	0.007609928	0.004886564	0.014903034	0.018464322	0.014660043	0.014941381	0.00744706	0.004125469	0.018290931	0.018064677	0.01823738	0.007498639	0.010507751	0.005725999	0.003178023	0.015168593	0.004663814	0.018239896	0.007623409	0.004875148	0.001984289	0.002646251	0.003004367	0.00407547	0.003944271	0.00182859	0.003241042	0.003581008	0.002389893	5.276538913	-1.207227822	-2.168983328	84	2.791396689	0.9884936
LG9	5000001	5500000	0.5748	0.7116	0.5676	0.8459	0.5948	0.5765	0.6479	0.2036	0.7861	0.5119	0.1769	0.5348	0.189	0.6259	0.1789	0.7643	0.4709	0.1607	0.6435	0.7981	0.6858	0.6505	0.4969	0.0816	0.7824	0.8313	0.7912	0.5015	0.5831	0.2212	0.067	0.6642	0.2234	0.8041	0.5299	0.2145	0.011317142	0.016066645	0.011280916	0.018596267	0.009629471	0.011278178	0.016087905	0.006109547	0.018043184	0.009931197	0.005682608	0.010913415	0.006114254	0.015989867	0.006087989	0.01815537	0.009639533	0.005780904	0.016165731	0.018814887	0.015364003	0.016207215	0.009783512	0.004815611	0.018164086	0.018152835	0.018061639	0.009647975	0.010871981	0.005813753	0.004512737	0.016050538	0.005942647	0.018037808	0.009806579	0.005741006	0.002496693	0.004113253	0.004423462	0.003567663	0.00422984	0.001585974	0.002782171	0.004081374	0.003518464	4.307565013	0.89887523	-1.521779693	86	0.373823124	0.9867944
LG9	5500001	6000000	0.6381	0.7364	0.5346	0.83	0.5687	0.591	0.7634	0.2791	0.862	0.6101	0.378	0.5806	0.3697	0.7161	0.1745	0.8183	0.5385	0.2579	0.6764	0.8579	0.735	0.7209	0.4868	0.1106	0.795	0.8391	0.8327	0.548	0.6216	0.4306	0.0599	0.7473	0.2171	0.8422	0.5816	0.3059	0.010522018	0.015271368	0.010566375	0.01998751	0.009581087	0.010649032	0.014934691	0.005264658	0.020066087	0.009503011	0.00548343	0.010683314	0.00561253	0.015230443	0.005127674	0.02007475	0.00954515	0.005235405	0.015023445	0.020022948	0.014992728	0.015094185	0.009505869	0.004487178	0.020064973	0.02009493	0.020225344	0.009535091	0.010746152	0.005602196	0.003167629	0.015226637	0.005035855	0.02007551	0.009466624	0.005109281	0.002929053	0.002158583	0.003175608	0.002330725	0.004208925	0.001648582	0.002846873	0.00314046	0.002476123	7.851053587	0.360141295	-2.531158829	88	2.958580746	0.9955552
